bnumber,E14R012a01,E14R012a02,E14R012a03,E14R012a04,E14R012a05,E14R012a06,E14R012b01,E14R012b02,E14R012b03,E14R012b04,E14R012b05,E14R012b06,E14R012c01,E14R012c02,E14R012c03,E14R012c04,E14R012c05,E14R012c06
b0356,1.5337443225957107e-10,1.5601289327187865e-10,1.5130383177443056e-10,1.872860327821276e-10,2.1235013182489553e-10,2.2767248547984174e-10,1.5629131520378274e-10,1.4812524990760408e-10,1.86356473642581e-10,1.8672852659135587e-10,2.0390487383474937e-10,1.9911302880500086e-10,1.5534933736762505e-10,1.4304880960456143e-10,1.6283245138796319e-10,1.513984400893965e-10,1.694530828034461e-10,2.0656741316399886e-10
b0357,1.4762651762899094e-10,1.775847639984742e-10,1.6420101595249306e-10,1.79963048444353e-10,1.98103037634939e-10,2.480591585656156e-10,1.9200590376413661e-10,2.1196245438391344e-10,2.03597507230703e-10,2.3164687722376683e-10,2.5396824680160154e-10,2.4840899452279216e-10,2.1543040053525784e-10,1.8522270954136437e-10,2.0394224535819045e-10,2.1599597348946058e-10,1.8287046902696099e-10,2.172230856498331e-10
b0358,9.426511640820233e-12,6.498204263851025e-12,5.530473527338881e-12,5.08119656689019e-12,5.220481562896673e-12,4.966378767561454e-12,6.434755478905716e-12,2.856328891546915e-12,7.624336418389502e-12,6.887995808626998e-12,7.228074294482837e-12,5.349466520941949e-12,1.2333006826080546e-11,7.293636908803713e-12,5.629177156416128e-12,7.376835317104476e-12,9.416204276001855e-12,8.019476117195259e-12
b0363,8.181428438190155e-12,4.433255575212746e-12,3.5744615690910997e-12,3.809537907691552e-12,4.338137868259933e-12,4.44444264032995e-12,3.839001274911849e-12,3.692211092250444e-12,3.4494384916309026e-12,4.451856822799891e-12,5.450266166032139e-12,7.744739356472746e-12,4.554904097735433e-12,4.551478412355771e-12,4.345694432880798e-12,6.224633126758704e-12,5.809259805880894e-12,8.010332597754857e-12
b0364,1.8688621437173736e-12,0.0,1.4390897789383825e-12,2.820657052930784e-12,1.0349915999279633e-12,2.6508843994786656e-12,2.060792425850346e-12,0.0,1.4107988154195299e-12,1.024189681982945e-12,1.11456242362562e-12,2.3756625468944355e-12,0.0,2.443253223149687e-12,1.0850174401330707e-12,0.0,2.37595100550006e-12,2.023520495704892e-12
b0365,1.1253580692438673e-11,2.610765018688587e-12,2.2219625970025756e-12,3.2663325955976024e-12,5.393360592971808e-12,6.7534173453662305e-12,5.966015494795441e-12,2.754189895840871e-12,4.696918821294074e-12,3.5580477309636197e-12,4.194670742969395e-12,1.2551561177140676e-11,7.078567178913174e-12,5.0523167704721395e-12,4.523236945852044e-12,4.281001276367688e-12,9.973684145489208e-12,1.0544603165248047e-11
b0366,1.0314559617711064e-11,6.18520224766524e-12,4.877019598505653e-12,4.3015939436937914e-12,6.764553964066335e-12,1.0010458376336386e-11,6.9839458221560185e-12,5.1816114989548595e-12,8.45237712719243e-12,6.198105746028904e-12,6.677565811167705e-12,1.4448720760683413e-11,4.439101451182838e-12,9.885414372598371e-12,4.885266268260165e-12,4.336816156111725e-12,5.6076470765403955e-12,1.1021195398705586e-11
b0367,5.53834019567417e-12,2.3620706215032844e-12,6.138608275092666e-12,6.079249251685404e-12,5.228146806165739e-12,5.3562609812924435e-12,2.3133038718231414e-12,2.135857057475952e-12,5.463646803004715e-12,3.678991715369611e-12,3.1903843982197693e-12,1.0000332819076485e-11,4.940446161630815e-12,3.526236082123965e-12,3.800053825394711e-12,4.0221741133466666e-12,4.800742599988634e-12,5.4515159182956444e-12
b0368,1.3944654336282702e-11,1.0821431816593274e-11,1.0361108196892446e-11,7.384751955264145e-12,7.11298281102079e-12,8.675338487130533e-12,1.2139544572018548e-11,6.74576945503054e-12,9.926569455967438e-12,1.1842970466830597e-11,8.936472452413057e-12,1.4966185513183817e-11,9.602230260090915e-12,1.5077870570661202e-11,1.1220686819782729e-11,1.1167829416611358e-11,1.3607275220982277e-11,1.225109691421331e-11
b0369,1.8574762833879907e-10,1.8336707810930746e-10,1.840710087641628e-10,1.8937150089716552e-10,1.8052314984985833e-10,1.9343617772179373e-10,1.6341900567372874e-10,1.9404502583058473e-10,1.8152809193270284e-10,1.8293422749282576e-10,1.770331932558962e-10,1.8510472306160405e-10,1.6639429435474793e-10,1.8123936302835041e-10,1.8167870667795323e-10,1.7417170182610098e-10,1.8478751598423053e-10,1.8312496917251702e-10
b0375,6.68350699229905e-12,1.3437966548841203e-12,1.7155120532234972e-12,3.026207342181278e-12,9.253456198392864e-13,3.792083750907523e-12,7.36989650849851e-12,2.835238822684771e-12,2.8380154340682597e-12,4.273210882880152e-12,2.9894603689862135e-12,6.637460065309994e-12,6.558184551635127e-12,4.05677518661474e-12,4.268315798199245e-12,3.5594842073169534e-12,3.186367680730819e-12,3.16601380929108e-12
b0376,5.4342053006616126e-11,5.137437980595444e-11,4.7803403175400914e-11,3.720683129681853e-11,3.6373200902913494e-11,3.445691485199624e-11,4.530596635673122e-11,6.068501557015674e-11,3.531752540173834e-11,4.1417274710992246e-11,4.574257628698777e-11,4.20304394289476e-11,5.708983731487502e-11,5.696288472092768e-11,4.868267878925153e-11,4.120787486163089e-11,3.91759821259084e-11,5.52834719006981e-11
b0377,1.9453935803568165e-11,1.8070393432631622e-11,1.708270342507021e-11,1.4938384713439656e-11,1.8192522430045254e-11,1.3071032945494969e-11,1.944464634817373e-11,1.6288098441386793e-11,1.5297626909410742e-11,2.057445961150657e-11,2.3662068895996204e-11,1.9252116135662753e-11,2.0093847421321398e-11,1.960066997320939e-11,2.0112132290702695e-11,1.726787482049622e-11,2.088159071206805e-11,1.778417429104244e-11
b0378,6.16581011613139e-11,5.407778397028491e-11,5.251011470955698e-11,4.9115013221297695e-11,4.004868775882133e-11,5.155752076916578e-11,6.01560504467296e-11,6.014321622334534e-11,4.920322066080846e-11,5.37100422715206e-11,4.241832031944279e-11,5.563914604801574e-11,5.788766830243565e-11,6.397507656123991e-11,6.08774127054699e-11,5.313685222284902e-11,5.655317202510985e-11,6.670912643324378e-11
b0379,3.58251164575848e-11,3.171156499972753e-11,3.9905149692596574e-11,2.7545364557809133e-11,2.6204105507267068e-11,2.7805023184921355e-11,3.478367821814069e-11,3.010830317953316e-11,3.444318731346479e-11,3.0869786410416684e-11,3.023431509542875e-11,4.188840706671089e-11,4.6428965632598676e-11,5.239055647469071e-11,3.80664982291881e-11,3.59993289149101e-11,3.8670916852505845e-11,4.025360414670087e-11
b0380,2.3568819940767784e-11,3.948987339588712e-11,4.159105224318618e-11,3.705438628496337e-11,2.7192939677352618e-11,2.5073365084125568e-11,2.3462575401859052e-11,2.499557245093319e-11,2.0386708353951556e-11,3.5878846092106945e-11,2.1230574090595095e-11,3.510965904357843e-11,6.745340290019054e-11,3.301355365943229e-11,3.135802762120436e-11,3.661063827384253e-11,3.277299399921486e-11,3.5886467847766354e-11
b0381,3.4597045651626126e-10,3.925741015578701e-10,3.783170590004826e-10,3.4208175875184536e-10,2.568912537161237e-10,1.9975165114755326e-10,3.9241330582110826e-10,3.741796069734304e-10,3.291587717929267e-10,3.299082855383369e-10,2.660011725717566e-10,2.4992257722111415e-10,3.4670356176835115e-10,3.7585357479728445e-10,3.576409889793213e-10,3.2142728047608946e-10,2.8095131984666877e-10,2.3180777525065407e-10
b0382,3.8115012145236516e-10,4.6474518182677617e-10,3.9153758412431633e-10,4.314498725524873e-10,3.4035101653092653e-10,2.1239497551176795e-10,7.166775546714603e-10,5.689697293157933e-10,4.949122940611386e-10,6.10699359156228e-10,4.691900559501382e-10,5.70012816636394e-10,4.504800152660344e-10,7.559680537322053e-10,5.216046071391716e-10,6.945101301430349e-10,4.670091621089585e-10,5.050279104866857e-10
b0383,3.0897640275706173e-11,2.938530319974752e-11,3.096772040670515e-11,2.953457175097744e-11,2.6889301198976523e-11,2.3582942047715438e-11,4.596853587839087e-11,5.0868492439013395e-11,3.665285233388887e-11,3.789718966025656e-11,3.466013450657113e-11,3.9977867597889446e-11,4.13868565262081e-11,3.792086870280138e-11,3.835410129402121e-11,3.4925709352924797e-11,3.530638007413314e-11,2.98701656212268e-11
b0384,5.465020123765531e-11,9.156714393671326e-11,6.011797551515093e-11,7.708238706929503e-11,6.305362887686138e-11,7.75184870517549e-11,8.130684783490385e-11,8.417779763944479e-11,5.832220259212846e-11,6.952647644286097e-11,8.148147918218049e-11,1.0699668593530528e-10,9.575974161723477e-11,9.113116374739122e-11,7.667750435830403e-11,9.701819142568273e-11,8.271279437897083e-11,1.0390461570367166e-10
b0385,1.82984231348801e-11,1.1763141958643328e-11,1.485725752641498e-11,1.084979016530479e-11,1.6286497862364194e-11,1.1653430468596078e-11,1.5785238725003756e-11,1.306943384654175e-11,1.6385827228149563e-11,1.688397358253678e-11,9.32608858459294e-12,1.527961165671308e-11,2.137536833309476e-11,1.4820733356825357e-11,1.2574914231726989e-11,1.207511122347657e-11,1.2759283079087878e-11,1.6426358642824126e-11
b0386,1.451419789183005e-10,1.4763713030281064e-10,1.7702642426106798e-10,1.5109029063774332e-10,1.763675580804316e-10,1.9456049725627334e-10,2.000598946217659e-10,1.844955438343705e-10,2.0810982810312026e-10,2.1342813218004384e-10,2.39422887796483e-10,2.3553416756651284e-10,1.9696441291851508e-10,1.9921940765478323e-10,1.7480717319167386e-10,1.701446650668112e-10,2.012098632111429e-10,2.431138564410142e-10
b0387,6.318467849477301e-11,5.422816093403189e-11,4.783769036625305e-11,4.6309892378849414e-11,2.517424983230897e-11,4.191059811490179e-11,5.5137446258450096e-11,3.6638342733755055e-11,3.8175507465498005e-11,4.8162258902679794e-11,3.795352742110299e-11,4.767145553981072e-11,5.798552039704465e-11,6.282346310154946e-11,4.644822257254375e-11,5.3605987598184914e-11,7.007110091493598e-11,4.6757461585250805e-11
b0388,6.476177972910079e-10,6.017935159490279e-10,5.241838747207393e-10,5.810693485303401e-10,5.060792895678296e-10,5.376418513077003e-10,7.265407597281487e-10,5.941218604510934e-10,5.616177387417174e-10,6.470448619958041e-10,4.401362343319528e-10,4.501302478703258e-10,6.575664700026571e-10,6.811880575682861e-10,5.547607204353662e-10,7.149027036041116e-10,5.581535132138185e-10,4.748235252495384e-10
b0389,5.428232404159031e-10,5.727341079741366e-10,5.637590257732595e-10,5.790882768856767e-10,5.674354993615528e-10,5.767019829529708e-10,9.014618176952692e-10,6.750985676276476e-10,4.772488641983594e-10,5.983502013465352e-10,4.834852167878073e-10,6.010022007869236e-10,7.558279082388839e-10,7.634024188263138e-10,5.442356588194172e-10,7.961317556889018e-10,5.768243042554406e-10,6.092836104089647e-10
b0390,5.258597122677953e-11,5.564747299804476e-11,4.341360450790483e-11,4.386100885275959e-11,4.427990649972456e-11,4.9290787293230926e-11,5.651705471189773e-11,4.826816107954701e-11,3.2790652969468466e-11,4.1289821256071666e-11,4.103590004532688e-11,4.519943632657627e-11,6.538003038366925e-11,4.853149517930987e-11,3.3743882119683525e-11,3.369154327989223e-11,4.83814868154689e-11,6.243173464407078e-11
b0391,1.165577732634097e-10,9.72785754498684e-11,1.0913435304784833e-10,1.0344958379444281e-10,1.0250972260061167e-10,8.214568044384489e-11,1.0912766652240619e-10,1.3838511179700925e-10,1.1067816058995467e-10,1.5132282341241443e-10,1.3170379934879608e-10,1.2871343861578535e-10,1.6544406063447138e-10,1.3554156185527481e-10,1.0980529313504442e-10,1.461268534264379e-10,1.4562111686438527e-10,1.895037631835883e-10
b0393,1.0261017345965073e-10,1.1732234761260338e-10,9.766696351528363e-11,8.226317801713798e-11,1.0409731924346817e-10,1.2447691820761642e-10,1.0164012230152636e-10,1.1245721143676345e-10,1.0049115316353566e-10,9.288722119454909e-11,8.773814600140705e-11,1.1710927619511928e-10,9.044559569262912e-11,1.303912560255392e-10,1.2418792808962823e-10,9.319518914700764e-11,9.297244944463901e-11,1.1042124781844731e-10
b0394,3.943710766887649e-11,3.257769584994036e-11,3.795995517109383e-11,3.183738987233152e-11,3.0792709885742245e-11,2.8294979540602786e-11,4.677408711932796e-11,3.015251507847521e-11,3.180473463869375e-11,3.8324771833408065e-11,3.4014714405819e-11,4.4812504611862516e-11,3.824765010262534e-11,4.8603287331941986e-11,4.3795749109406516e-11,3.384254092705646e-11,3.170049828621349e-11,4.4066170178216595e-11
b0396,2.2858835781516054e-11,1.7441360749850143e-11,1.6022433414323258e-11,1.6586845212019075e-11,1.460701827263198e-11,1.5463790853310176e-11,2.229798291179796e-11,2.2004829688645293e-11,1.9744927762342208e-11,2.13606407181809e-11,1.7827350657619925e-11,2.081538869873415e-11,2.127994258160773e-11,2.2988041305648235e-11,1.6027650358479206e-11,1.9799630903200555e-11,1.3692320691113415e-11,2.165671101473688e-11
b0397,3.957354202175748e-11,3.831998903463579e-11,3.7963883669241315e-11,3.865340201352237e-11,3.692396685114904e-11,4.186509881038074e-11,4.5972833449150986e-11,4.561864118111085e-11,4.5148140635442964e-11,3.947015207888522e-11,3.3250698979075256e-11,3.522622003637692e-11,4.220815057508971e-11,4.270168028782188e-11,4.061048524226988e-11,4.6622907098191264e-11,3.323234968055281e-11,3.2960357368690866e-11
b0398,5.334684091973008e-11,5.2237020548636037e-11,5.712819266923198e-11,4.4832724677161344e-11,5.011916685624542e-11,5.576957946517188e-11,6.875708772570906e-11,6.796494394936216e-11,5.475208089916953e-11,5.189000503038161e-11,4.286799950635277e-11,4.7612566281467286e-11,6.118426086691872e-11,6.307914162880989e-11,6.435724077514759e-11,4.651760205543958e-11,4.51410924397711e-11,4.8525351421438917e-11
b0399,4.562681809046071e-11,4.293258030732343e-11,3.8779535891082684e-11,3.466010286347343e-11,3.5559998039614956e-11,2.957371266332759e-11,2.9987670336103875e-11,3.653199050521005e-11,3.4215454580058555e-11,3.56028549683215e-11,3.739284136911178e-11,4.7052944769513666e-11,2.6684862685789662e-11,4.5428907172381183e-11,4.4032810813551295e-11,4.1151047102152675e-11,3.98558022261514e-11,4.539484821768735e-11
b0400,1.897032173868233e-11,1.896327099288726e-11,1.7124983158326992e-11,1.3223980822748008e-11,1.513565321964152e-11,1.5506547878711034e-11,1.7432129083840393e-11,1.398079251888747e-11,1.6687189849566523e-11,1.4537166443651358e-11,1.330309864198865e-11,1.7753949939016205e-11,2.313680243621906e-11,2.191839366938542e-11,1.65205844641358e-11,1.8591776971653957e-11,1.890578157233619e-11,1.6536615757563605e-11
b0401,2.893211130181513e-10,3.2370319268865165e-10,2.9676635205019333e-10,3.055259162098162e-10,2.78848237225171e-10,2.1179822737560235e-10,2.2713557277698694e-10,2.423881996682356e-10,2.6124325342891233e-10,2.897781254125968e-10,2.679278358032058e-10,2.1707121217319625e-10,2.74138577973221e-10,2.361257507377439e-10,2.636434439153001e-10,2.1231689120156837e-10,2.4807567442244776e-10,2.48235645283749e-10
b0402,9.598328965681215e-11,8.678760134229875e-11,8.153898758872944e-11,7.632393937711523e-11,7.872682827201505e-11,6.925662353737751e-11,9.642147071976948e-11,8.45868619552216e-11,7.640662382752259e-11,7.838992170947006e-11,6.985822374999137e-11,7.420960740987286e-11,8.976943003107937e-11,8.340083390681377e-11,8.504102751243704e-11,6.94501255861718e-11,7.542346581389038e-11,7.080295266881473e-11
b0403,3.0069517980292305e-11,2.8306155483770023e-11,2.6071007389885375e-11,2.2085558131919733e-11,2.383504635446012e-11,2.1488822997493876e-11,2.2780049461494565e-11,2.6777689707633317e-11,2.945723039296037e-11,2.5158705749261316e-11,2.2758516787378598e-11,2.626063141693893e-11,2.8529669436863285e-11,2.3685394708620015e-11,2.5186999112487046e-11,2.6545039887863148e-11,2.6263820045362297e-11,2.67173866552524e-11
b0404,3.547492777659454e-11,2.257470444731034e-11,3.2191687022838514e-11,2.3255613450858935e-11,2.728654704285125e-11,2.7446919438044513e-11,2.1073760297393328e-11,2.35615178065882e-11,2.2654733645714902e-11,2.978376500898998e-11,3.018574591455256e-11,3.843329286009618e-11,3.3989305879056744e-11,2.911177967558659e-11,2.1428067317684817e-11,2.1810264678224362e-11,2.8472562608940044e-11,3.055394049689344e-11
b0405,5.6036521429264716e-11,6.233248925927753e-11,4.744513124767882e-11,4.8895167367724746e-11,5.899597211869754e-11,7.341314661599218e-11,6.257811268216899e-11,7.34605079445806e-11,4.736921835716798e-11,5.4914753500040695e-11,5.3088066543263116e-11,7.342767737670505e-11,7.064145425221556e-11,8.13991503727477e-11,6.03225079174393e-11,4.3522179331147386e-11,4.669021290177419e-11,5.2931608443372094e-11
b0406,1.7697179291223656e-10,1.5525441973602188e-10,1.8682032813147562e-10,1.523707927667537e-10,1.618981247977822e-10,2.2089182265476611e-10,1.6737523245517033e-10,1.8925219141420844e-10,1.8773795265820901e-10,1.5438727961284168e-10,1.6511817051495228e-10,1.9006222604405054e-10,1.5709771275863027e-10,1.9010052400993812e-10,1.8103828881848363e-10,1.969070658057425e-10,1.884706796496869e-10,1.8526658802922578e-10
b0407,9.186752130024671e-10,8.901398088718701e-10,8.66761173089927e-10,8.101606732415509e-10,7.058533600948474e-10,6.226384502148987e-10,7.249044264798658e-10,8.964777500926059e-10,8.165848023044999e-10,7.85260419756255e-10,8.311765346294717e-10,9.451031405355876e-10,9.701602738410076e-10,1.0212546157458652e-09,8.115100348491171e-10,9.126914197065702e-10,1.0583251521743014e-09,9.021899652277146e-10
b0408,3.0366389178692527e-10,2.977968341133049e-10,2.8975829863886744e-10,2.726255907437056e-10,2.579692747366741e-10,2.610930246845917e-10,2.838061888182892e-10,2.957471080049866e-10,2.862246892322324e-10,2.688155039937214e-10,2.607440945701457e-10,2.925716211540468e-10,2.7983066888039444e-10,2.900934702476061e-10,2.8231578092700325e-10,2.7683035649390963e-10,2.857106811791196e-10,2.755203376408189e-10
b0409,2.345635629601094e-10,2.2704304827817283e-10,2.4187527395728423e-10,2.0095917871011318e-10,1.8464314096881696e-10,1.7882740576305965e-10,1.9781201969163019e-10,2.0192097868704422e-10,2.1021156613183225e-10,1.8408693226660842e-10,1.796580503178282e-10,2.0305186586447979e-10,2.0267446858363365e-10,2.25647393709984e-10,1.9941838353756969e-10,2.1956995423858245e-10,2.0000992914708907e-10,2.1270982788539877e-10
b0410,1.337943721805641e-10,1.1902346471367476e-10,1.0241038416285718e-10,1.1002269532312235e-10,8.888251349294911e-11,1.0382605099837076e-10,1.4334484107187663e-10,1.425299885386546e-10,1.01340687531537e-10,1.0576504803347604e-10,1.1897391772998496e-10,1.2727167086152506e-10,1.412939127032398e-10,1.832077804904326e-10,1.1669096786261112e-10,1.4287687545133773e-10,1.0964808476751175e-10,1.3398533945083434e-10
b0411,2.3056473609853285e-10,2.5980524700681753e-10,2.532873980980215e-10,2.1042867404108788e-10,2.2237918497230493e-10,3.3138693882930766e-10,2.497420878399762e-10,3.042164751126586e-10,2.9134711159144714e-10,2.361915802583791e-10,1.699505965273663e-10,2.0750532223272092e-10,2.2185062311323171e-10,2.6456902561233575e-10,3.023140889128417e-10,2.100015151000095e-10,1.6804545102333892e-10,1.743563917168752e-10
