bnumber,logFC
b2343,-1.4740064783126399
b2347,0.409137600581913
b2371,0.48110211662085706
b2345,-0.7038072435012209
b2350,0.100303295691951
b2351,0.178359484951423
b2352,0.521621943297004
b2354,-0.351451593922492
b2355,-0.661245995794552
b2356,-0.725917728181316
b2357,-0.131276716464893
b2358,-1.02910283883933
b2359,-0.373329361115775
b2360,-0.597271378463784
b2361,0.305275335107415
b2362,0.446825417111902
b2363,-0.970950388257371
b2372,0.28484126938199394
b2375,0.102638492062208
b2377,-0.11486798800422099
b2379,0.230563406843526
b2395,0.00611173672202801
b2398,-0.8402351839868409
b2399,-0.559504452371114
b2437,0.0988879982874098
b2410,0.313894813788113
b2419,-0.264685705338688
b2408,0.18963434156553802
b2389,0.0449440572601865
b2409,-0.19672792910087
b2420,0.43054235772320704
b2427,-0.26816809585520496
b2428,-0.12344841885202902
b2430,-0.60152316725595
b2431,-1.2277084442545099
b2432,0.30759988781391495
b2433,0.0584556599963293
b2471,0.320717143502655
b2467,-0.275333763764915
b2438,0.42051399016996294
b2516,0.0501331067313616
b2517,0.580252588699614
b2494,-0.10933411525684301
b2495,0.6536861479136911
b2503,-0.35168950996230497
b2504,0.19566101456399898
b2505,0.20439387597564604
b2506,0.5066227369913909
b2510,0.00639506203178358
b2512,0.100752208064824
b2513,0.0254826289290091
b2493,-0.0801192875192301
b2554,-0.184027921330196
b2560,-0.0548814282019946
b2558,0.39882194074514205
b2555,-0.187915290821804
b2561,-1.08653530280918
b2524,2.43749972350295
b2556,-0.0560174757328079
b2562,-0.099861410122048
b2520,-0.39559036814666493
b2532,-0.0285653752496876
b2534,-0.439847997623617
b2597,1.08258584330137
b2605,-0.394042497442185
b2575,-0.158201339104256
b2579,0.587390923204698
b2577,-0.0349926946202097
b2581,0.213780710499091
b2593,0.307832393191805
b2578,0.23720062886740803
b2602,0.0978392025486262
b2586,2.65302441040793
b2604,-0.08567261256170598
b2595,-0.0882527205745226
b2583,-0.00628413264675956
b2584,-0.0726702517264206
b2603,-0.280713050886535
b2615,-0.10399302454499301
b4461,-0.11136959258584699
b2618,0.285330102997853
b2619,0.267029742624983
b2623,-0.5759965957449201
b2625,-0.388351015036283
b2626,-0.484408772072682
b2627,-0.834034794365849
b2628,-0.7789467918089751
b2629,-0.400132472651285
b2630,-0.628894881670218
b2631,-0.28449302247929903
b2632,-0.29770512040336894
b2633,0.0431082039301555
b2634,-0.10245494954238601
b2636,0.42625590382599304
b2637,-0.0883220556678521
b2638,0.23960579494650602
b2641,-0.137437147951021
b2642,-0.884713917989725
b2643,0.134525218136922
b2644,-0.8055277584845979
b2645,-0.10483068731537501
b2671,0.16362836478317902
b2700,-0.0159350826174928
b2676,-0.0159350826174928
b2660,0.9437005367657959
b2683,-0.37081037857109705
b2672,0.5356100859085711
b2668,-0.21098944599530603
b4462,0.266681022253519
b4462,0.409619978854104
b2659,1.35765543558581
b2665,0.5534145862150451
b2667,0.0434653544887495
b2670,0.43627969414858
b2682,-0.21492638006575498
b2732,-0.133368726142225
b2749,0.997983264773723
b2754,-0.128184675781012
b2735,-0.0364602363605171
b2736,0.021828289010498002
b2737,0.136323959060648
b2738,-0.292739899157896
b2739,-0.0394229096548324
b2740,-0.11103709241198
b2755,0.0475923445076627
b2761,-0.4934044242970251
b2776,-0.0936681668874522
b2777,0.17841835185842897
b2778,0.110551194846396
b2756,-0.19999071772288501
b2757,-0.146603189785422
b2758,-0.34029590310116103
b2759,-0.18688630848711102
b2760,0.19275307474864103
b2765,0.8282984302866121
b2766,-0.30164671783588304
b2767,-0.32692934944038105
b2768,-0.362084491393478
b2769,-0.151402218644995
b2770,-0.48917900597652597
b2771,0.150937175388831
b4463,-0.5764069239196711
b2774,0.328976246917283
b2824,0.0866260727621369
b2807,0.00526427152454882
b2806,-0.147186171635517
b2795,-0.710773884621422
b2809,0.62967977929753
b2811,-0.13685524970456803
b2812,0.311096987170676
b2832,-0.155090738950571
b2833,0.236533423331525
b2840,-0.140296033278589
b2835,-0.12194649430628099
b2850,-1.0175780071479599
b2851,-0.37162120420824296
b2852,-0.334604669764902
b2853,-0.951018806651741
b2856,-0.43037280584650894
b2856,-0.6454468877470079
b2858,-0.22379146139136702
b2859,-0.699416237575037
b2862,-0.31014309106508803
b2863,-0.227154782860787
b2865,-0.186485017815697
b2869,-0.646328682277999
b2870,-0.34563899062546094
b2871,-0.11336207775444301
b2872,-0.27764696644031606
b2912,-0.277918827363688
b2909,-0.282814175617131
b2902,0.60045231103373
b2919,-0.543966931410303
b2920,-0.28796265991390696
b2921,-0.813851021509825
b2877,-0.7708944121795799
b2878,-0.16000351425385598
b2880,-0.5360305499183329
b2882,-0.064697024031289
b4464,-0.23470150909105497
b2886,-1.07313581350738
b2887,-0.33425794609562604
b2888,-0.36923324479112496
b2896,-0.36817893037976
b2897,-0.16835238116065598
b2898,0.127453566517037
b2928,-0.124554096278816
b2929,-0.16126084562042
b2922,-0.0378011357443276
b2930,-0.117940409170231
b2936,0.841268713010185
b2960,0.306523357080266
b2946,-0.135580906951036
b2959,-0.12029171547345899
b2956,0.0619904304742095
b2958,0.0540457446243292
b4465,0.177464373841649
b2950,-0.228340277250639
b2951,0.453072668283026
b2952,-0.173514156222561
b2953,0.0155708592970998
b2954,0.0203848505654695
b2955,0.0997786917572343
b2962,0.372269804540786
b3003,0.398325807358596
b3009,-0.15918980431239999
b2968,-0.445985311249931
b2970,-0.025690783512145998
b2971,0.260522631105978
b4466,-0.413705760147993
b2975,0.38066168941684203
b2981,1.13057585316218
b2983,-0.23758527261207604
b2984,0.519500188115709
b2985,0.269345783000925
b2986,-0.3500280418074311
b2989,0.27971248362939505
b2998,-4.47142591358962
b3001,-0.7504010253484079
b3036,-0.141039855659717
b3037,0.0440075178713493
b3038,0.170908899469525
b3040,0.0879854147422981
b3054,-0.0838759133550862
b3059,0.130205750729983
b3043,0.12979289666201402
b3029,-0.428683526077068
b3060,-0.879786530538513
b4469,0.6086375387271179
b3020,-1.1656595041681999
b3021,-0.13701563108963902
b3022,-0.335211959621461
b3023,-0.7069613777935
b3024,0.211160675568662
b3027,0.0338140890392539
b3064,0.0961610904551547
b3063,-0.186970720211616
b3068,0.28760750603273905
b3073,3.50624838602415
b3074,1.8055042853189098
b3078,0.667341993207529
b3079,-0.9030815121370072
b3080,-0.0430895700302892
b3082,-0.121732589750496
b3083,-0.30623577833893395
b3084,0.197087722563168
b3085,0.122188017702199
b3086,-0.415171392235494
b3087,-0.22823769831368598
b3090,-0.696397257149321
b3120,0.39054958987685395
b3121,-0.6298683771355129
b3103,0.754620600685173
b3104,0.505662665828701
b3105,0.0328800469699289
b3106,0.123140236615098
b3107,-0.21619803869953602
b4470,-0.5471531278473739
b3110,-0.564608195009403
b3130,-0.474667068295201
b3170,0.226898486150466
b3184,0.17951168386878896
b3201,0.263696683481712
b3203,0.0786821555361076
b3205,-0.14212694398519599
b3200,0.000297072020749167
b3153,0.329355348074273
b3154,0.220813797296453
b3155,-0.49495078707703705
b3156,-1.68573685374603
b3157,-1.7764502627896201
b3158,-4.0734818139835
b3159,-3.31381636072717
b3160,1.33284101139727
b3173,-0.41928442414486794
b3180,0.12481816480453302
b3215,-0.814868929609383
b3233,-0.0637259809809273
b3211,-1.98138839115358
b3216,-0.0149264107132796
b3219,-0.0576510005826704
b3220,0.0556278462206565
b3221,0.11598530056281699
b3232,0.0561743122247459
b3238,1.26144056298094
b3239,0.6087804260124029
b3252,-0.3695121594708571
b3248,0.10205550622724001
b3253,-1.0815973977349498
b3262,0.00379828524075529
b4550,0.547928511549464
b3293,0.39746815926299295
b4472,-0.20178004574233602
b3257,-0.274536606294735
b3263,-0.7244890992169291
b3267,-0.18622162957386101
b3268,0.15564324192387502
b3269,0.0529675038974068
b3270,0.15743493621678
b3271,0.147613345595301
b3343,0.252573444601749
b3344,-0.0563357542821894
b3345,-0.0989054801522083
b3346,-0.18162292811473701
b3352,0.086797064317385
b3353,0.167612043585346
b3354,0.27212628810982803
b4551,1.31391957873751
b3356,-0.13006531587610698
b3362,0.023730622933935002
b3358,0.243209048281607
b3369,-0.341837878722445
b3376,0.22370473513682199
b3377,-0.0289426339365829
b3378,-0.797400023606262
b3380,-0.44076566468376505
b3381,-0.8419903230194259
b3382,-1.01405732593017
b3383,-0.945687640508793
b3411,0.088947500910376
b3402,-0.29780082248969103
b3407,-0.24630480272047603
b3410,0.0734320637848502
b3434,0.0792433461141244
b3448,0.25136737307976703
b3465,-0.126409765700044
b3483,-0.48540348331607297
b3484,-0.09333488521251598
b3485,0.22914031771585103
b3459,-0.19244758611359
b3466,-0.16219709710767302
b3467,0.00292172071330632
b3468,-0.060973522974657995
b3470,0.0591392477994985
b3471,1.17062481714971
b3473,0.0727762902109436
b3474,-0.31695161946907696
b3439,-0.184139355953423
b3440,-0.582178393264875
b3441,-0.32583730856068
b3442,-0.5351926390126789
b3508,-0.966567722002252
b3507,-1.17883089095471
b3487,-0.0695793221819295
b3488,-0.40438932622665996
b4660,-0.158240799912091
b3491,-0.6947637191999361
b3492,0.125572594883399
b3494,0.47005126037417605
b3496,0.335986320511401
b3497,0.47342413685857604
b3499,-0.0851706125794099
b3504,-0.493415418573173
b3518,-1.3467490161130602
b3520,0.773937139041702
b3521,-0.21682361288582197
b3522,0.393915525426481
b3523,2.18754488859136
b3524,0.372842186568579
b3525,0.0665224716887803
b3527,0.0374790221328342
b3529,0.26735105763327105
b3535,1.53365780942328
b3539,-0.23589445286492702
b3547,0.5186090485671571
b3548,0.31137148531437897
b3562,-0.240625400123603
b3563,0.7251813930828209
b3550,-0.194101451611608
b3552,0.4021172721616811
b3554,-0.46041442977893604
b3555,0.6812400457889589
b3561,-0.132507022655777
b3574,-0.161190016540691
b3575,-0.162661898965404
b3576,-0.457742944225918
b3577,-0.176611377535891
b3578,-0.5747826404756979
b3579,0.347609219596116
b3584,-0.0704378730232261
b3585,0.274226800929802
b3586,-0.313471065385567
b3587,-0.359614901513177
b3589,0.05580154207592
b3594,0.0771115572802734
b3615,0.13706374314504802
b3592,1.55498220740215
b3596,-0.8551498035234991
b3597,-0.224378212942982
b3598,-0.160355177235824
b3595,0.00516439550476338
b3606,0.25130481254480896
b3602,-0.16322023378105402
b3611,0.10782927131016498
b3614,0.0632957113487092
b4554,-0.0280683009332325
b3644,0.0587470279503392
b3654,0.36854820115205295
b3646,-0.8552987598733159
b3655,-0.18310894079721202
b3656,-0.29668672217697495
b3657,-0.6285860543713371
b3660,0.7768198010114971
b3662,1.25008501006004
b3663,0.45906293832205797
b3664,0.35933809376081705
b3638,-0.18607936895436
b4555,1.04622712658659
b3697,-0.295833336718799
b3698,0.49956209423044606
b3705,0.126142296339494
b4557,0.0565279092024477
b3685,-0.557794953983596
b3674,-1.12747753818892
b3675,0.142804973087225
b3676,0.20252495209462
b3677,0.0635932798203988
b3678,0.146847055813065
b3679,-0.33497428537113
b3680,0.0852500352401363
b3684,-0.294837298258069
b3688,-0.107911231871877
b3689,-0.20023783602859502
b3696,-0.26260518477058103
b3711,1.75563138050244
b3712,0.0
b3713,1.7471745343446499
b3714,0.0
b3715,0.0
b3716,0.0
b3718,0.0
b3719,0.0
b3745,-1.39816800109681
b3746,-1.6414574917208502
b3755,-0.44426490368134103
b3765,-0.420473630881315
b3764,-0.31423931309889697
b3795,1.40022943466322
b4558,-0.25720801794041803
b3810,0.052924817504931
b3812,-0.145173489112945
b4482,-0.38410844501632796
b3817,-0.0376020841581003
b3818,-0.218098505928672
b3820,4.2478190061763
b3826,-0.0130169070890336
b3827,0.31288114558795804
b3834,0.31638375674760605
b3848,0.37747463822849997
b3865,0.251230064703935
b3858,-0.22648886483835398
b3859,0.19363845775210198
b3861,-0.382902046004518
b3862,0.31424431753538595
b3866,0.38159579093423096
b3872,-0.00486542986144111
b3873,-0.877180660131269
b3874,-0.24566538715231895
b3876,0.49029012461855703
b3877,-0.113558890463004
b3878,0.238561123174062
b3879,-0.27507309704848
b3880,-0.29166411361357697
b3881,0.032850722138246004
b3882,-0.36931456343158797
b3883,-0.5298874045013661
b3884,-0.0217058562172835
b3885,0.0602431196610842
b3888,0.154178847391259
b3889,-0.047696031199137
b3890,0.15946357529635902
b3896,-0.578084814492545
b3901,-0.794574095750155
b3910,0.203876772449839
b3920,-0.38697794444231204
b3921,-0.0773652259554553
b3922,-0.869228916851386
b3923,-0.640506582521753
b3928,-0.0421613065689806
b3937,-0.289845256652795
b3964,0.143790480027539
b3943,-0.0918269977231043
b3944,0.36573292435612703
b3954,-0.519379613908444
b3955,-0.17455645227092498
b4011,-0.0424565487264741
b4012,0.481121279007641
b3999,-0.0548232728681859
b4001,-0.40696039191466704
b4030,1.18970955594421
b4020,0.439822640648068
b4022,-0.0595481032335343
b4023,-0.0814555006589978
b4026,0.155218773693419
b4027,-0.0249038564236661
b4028,0.43224238177327096
b4029,0.435936262377441
b4038,-0.5825202311064169
b4045,0.5839684519773721
b4047,0.258667421474348
b4048,-0.135667125014247
b4049,0.429670815396216
b4050,-0.0475223693008889
b4056,-0.40862511962854103
b4057,-0.428031480691685
b4060,0.8746901476887691
b4061,0.958057443112235
b4064,0.632993114008535
b4065,0.0642390592370558
b4066,0.139489790423866
b4068,1.54415468107831
b4078,0.0609850207821314
b4080,0.15761356185037398
b4081,-0.5690311259227779
b4082,-0.261804790203937
b4083,-0.179579345583911
b4110,0.0337336255830909
b4109,0.15251509829600599
b4135,0.19173639364889997
b4121,0.15877986427362303
b4126,-0.526883168564317
b4127,-0.647074654074574
b4128,-1.89460060978836
b4130,-0.120443916263995
b4559,-1.6380426109376698
b4487,-0.16628952120594
b4178,-0.213966159275654
b4168,-0.00108356982823532
b4167,0.322149602993294
b4141,-0.0112891066353343
b4144,0.15679070407412699
b4145,-0.483187681551929
b4146,0.188630591994898
b4156,-0.0267423955528122
b4157,-0.11788620227819
b4158,-0.347207137189063
b4159,0.130755970666364
b4166,0.142438092544285
b4176,0.0961937326680175
b4186,-0.0300296571459814
b4231,-0.0991635662755645
b4181,-0.0668174188531907
b4182,-0.0722716553184764
b4183,0.32079680423983
b4184,0.40546294509209707
b4185,-0.22469604696380302
b4188,0.8967775678441892
b4189,0.17685054758392002
b4190,-0.25508678225952497
b4199,0.134228754103064
b4204,-0.0095732884513224
b4234,0.0658023443016588
b4269,0.84464682402787
b4255,-0.40063409531462296
b4243,-0.0973937216799163
b4248,0.412299619879097
b4249,-0.00529651885004498
b4251,0.0162909595848758
b4252,-0.481225352448571
b4253,-0.0515462398661653
b4256,-0.02398963797971
b4257,-0.135817041509809
b4261,0.316745811551136
b4262,0.383476582645937
b4263,0.7862519528265258
b4274,-0.632900620814103
b4277,0.191201588395578
b4311,0.387112599131063
b4279,-0.690344160868338
b4280,-0.5280805899676589
b4296,-0.0541173012407891
b4297,-0.303829144020192
b4298,-0.420841394742748
b4299,-0.5438700988688521
b4306,-0.44627409058157896
b4307,-0.20273153567744798
b4308,-0.23522447667677301
b4309,0.485990569252294
b4310,0.69147448066881
b4295,-0.14722119785989002
b4566,-0.22675257758076
b4352,-0.22517116654722003
b4325,-0.64864257238812
b4326,1.1212268744009999
b4327,0.6161282298957521
b4329,-1.63345428591172
b4330,-1.98984601229176
b4332,0.40684733305281495
b4333,-1.36175570278689
b4334,-3.2071103640329097
b4335,-3.7245456814392104
b4336,0.207660686611599
b4337,-0.997039517670808
b4339,-0.54279400517262
b4340,2.23787517015813
b4341,0.48035821321122296
b4342,-0.11749891260084198
b4347,-0.0479392714872864
b4353,-0.42668056910103297
b4354,-2.8034911091513504
b4356,-0.186409398630984
b4360,-0.081576964633574
b4363,-0.5374383769377601
b4374,0.35605381594122104
b4380,-3.2246409313423903
b4385,0.21317366188929301
b4391,0.4407572919290129
b4357,-0.7376154567840629
b4358,0.18128664108097897
b4364,-1.81283856943395
b4365,-0.573507235446281
b4377,-0.0812846815585626
b4378,-0.44091240752813704
b4379,-2.6543305758747997
b4394,-0.16320033250315802
b4402,0.764164253282695
b4567,1.51089336459357
b4403,0.43962626071099
b0253,0.286741809393349
b0250,-0.147490715458677
b0258,-0.38267275797139505
b0249,-0.134581269346366
b0247,-0.33449274897872494
b4504,-0.23040071432179102
b0245,-0.38229931390667893
b0235,0.11673111777668599
b0300,0.331117538488589
b0301,-0.16717640335518696
b0304,-0.0812937389692343
b0305,0.300825094343601
b0306,0.435192889142049
b0307,0.385237643340315
b0308,0.23048912121311999
b0310,2.85079134681086
b0303,0.711276090232601
b0288,-0.378807678880316
b0294,-1.54273197137095
b0295,-0.30224564638182694
b0296,-0.8196864081557329
b4505,0.0283334061339441
b0392,0.16175963490281198
b0457,-0.0244059914014491
b0458,2.8461388519157405
b0515,0.0904437040106776
b0520,-0.0185677465265896
b0502,-0.14752061606743802
b0499,-0.0684834480327588
b0563,-0.8526202530212621
b4509,0.0116929773012916
b0829,0.178951589364443
b0830,0.28306415908112204
b0831,0.345051269156116
b0832,0.13721429782307698
b0833,-0.301057566044224
b0834,-0.239284766890456
b0835,0.6552736089579311
b0836,-1.3823333786854
b0837,0.527009513696816
b0838,0.676267539491056
b2917,-0.324193946724571
b0952,0.0293442819426508
b0984,-0.0804289113528694
b0985,-0.11153174325380599
b0986,-0.0569800918535245
b0987,-0.24302388479043802
b0991,-0.147110257137668
b1044,-0.0501009865864106
b1045,-0.097719049254879
b1046,0.214458031522654
b4518,1.01859427984139
b1122,0.458504618565239
b1134,0.0440202469636842
b1135,0.264931121395808
b1137,1.10273272822761
b1138,0.45656279645628794
b1141,-0.408574561649312
b1143,-0.396436241710036
b1144,-0.318156321609318
b1145,-0.19990096307421
b1147,-0.233741191040477
b1148,-0.0470736734006899
b1149,-0.11111337150504799
b1151,0.0329029000306305
b1152,-0.57000724637238
b1153,-0.143317327973263
b1150,-0.863063044120717
b1155,-0.18957234396812497
b1146,0.30194861501013
b1165,3.49436967659135
b1166,3.59621642531571
b1167,3.33210631499388
b1171,-1.57294934316053
b1195,1.1558117242561798
b4520,-0.0796069471050453
b1172,-1.60084032456193
b4521,0.10847229546166001
b1295,0.160466455997347
b4524,0.48174069267728997
b4525,-0.307257042762247
b1368,-0.290869874446459
b1375,-1.00152271582086
b1330,-0.3808036674141189
b1332,2.68909257126459
b1365,0.227569367379715
b1408,0.9491169671409809
b1409,1.13297928961869
b1410,0.284641560515114
b1411,-0.44482159787896797
b1382,-0.25564954894509
b1448,-0.50414055882784
b1449,0.6147119486534761
b1450,1.16159098852038
b1451,2.8634346184194905
b1452,6.00055376274504
b1454,0.324964101636049
b1455,-0.962558928103077
b1459,-0.633336592521582
b1436,0.9167086387744691
b1459,-0.43051704781976097
b4532,-0.595085774905306
b1520,0.951548235816838
b1522,-0.44574708033970295
b1523,-0.366967703929057
b1524,0.0581193679440417
b1525,-0.255230999189141
b1526,-0.20228731338606198
b1527,-0.7135775675295749
b1506,-0.8366999737235141
b1582,-0.0524634886453966
b1583,-0.313684702895398
b1585,0.3733557477953371
b1586,0.5445322537249621
b1587,-1.86810580954521
b1588,-3.2038799610972597
b1589,-2.87938730015113
b1590,-2.07708709313786
b1593,-3.64470223344719
b1595,-0.179829604399208
b1596,-0.62710511239177
b1551,0.024326152154042005
b4533,0.21698051897807002
b1678,-0.306831281189108
b1725,0.141599850653587
b1726,-0.0501839033615006
b1727,-0.3794081270207729
b4535,0.2750241666072
b1753,-1.5301819329965702
b1754,-1.86090908680423
b1755,-1.3126731797401798
b1756,-1.04358873102174
b1757,-3.1804010517244
b1758,0.0145314152064084
b1760,0.528395316877238
b1762,-0.698024398073979
b1808,0.155906466933661
b1809,-0.150799380273067
b1810,0.337221901242043
b1815,0.0519566684197756
b1816,0.40956188760221296
b1793,0.0358642174251634
b1796,-0.685396291182065
b1811,0.28650011466754904
b1788,-0.4600286602130011
b1841,1.0004631278538
b1843,0.191692772247159
b1820,-0.688979626015807
b1824,-0.284828581219278
b1826,0.41281811661646395
b4536,0.759216930509211
b1973,-1.02384214390792
b1974,0.542132521774553
b1957,0.408303570649039
b1953,0.8441169761979009
b4539,-0.994483563720586
b4538,-0.628657059318737
b2135,0.761283863464384
b2136,-0.0154634011758779
b2137,0.341554778023837
b2139,-0.35534764299365507
b2139,-1.21632406561345
b2141,1.44502759024952
b2142,1.277489575045
b2105,2.08403384255205
b2106,3.8822806214667303
b2107,0.579417958788138
b4542,0.7825952328407549
b2211,3.68719140905842
b2214,-0.681068287834146
b2380,0.186988772586475
b2381,-0.293882085914222
b2382,-0.40238954966445795
b2383,-0.17057020294879902
b2384,0.0132213087199536
b2385,-0.44775942527987705
b2386,0.124532095129955
b2387,-0.503214364260806
b2376,-0.17738932736000101
b4545,1.0456521481329302
b2434,0.0318636022678745
b4546,-0.217106488321857
b2390,1.3344652328260902
b2462,0.6935311928158081
b2466,0.32065343581524297
b2473,-0.506253666804459
b2474,-0.204250993815432
b2475,-0.22868437480103102
b4547,-0.0153854960636974
b2543,0.329577470845201
b2544,-0.27692292623524895
b2545,-0.27070594094129397
b2546,-0.8918442263289399
b2547,-0.0268951296550769
b2548,-0.0980865915158286
b2549,-0.0117005043352729
b2550,0.0913024595049932
b2647,0.0936111101533404
b2649,-0.0801798296449675
b2650,-0.441980381893759
b2611,-0.103576224834756
b2646,-0.20605044073063103
b4548,-0.616480985222239
b2635,-0.446370009563827
b2689,0.039226585324626
b2690,0.255983498927149
b4462,-0.13779438417812198
b2666,1.33781917940181
b2790,-0.41544883953415296
b2791,0.256124716061478
b2792,0.128658608179039
b2794,0.132596626227265
b2775,0.23039025505037503
b2874,-0.173089548961454
b2875,-0.43913083413916
b2876,-0.9110416345952271
b2844,1.55221671320854
b2845,0.749165504717958
b2846,-0.4034528634363271
b2847,-1.5420754064457198
b2848,-1.49228781338875
b2849,-0.24739185933279398
b2899,0.42454500701944897
b2900,-0.49096507157122904
b2915,0.35248738641714095
b2966,-1.21615435827286
b2939,0.22497847327258103
b2940,0.330545098103901
b2941,0.0697236120101319
b2948,-0.17926902832883398
b2949,-0.23946171522547602
b3002,1.18617333506658
b3010,0.0773012341464827
b3011,-0.929734937633984
b3013,-0.040030140044374
b3014,0.524116305688958
b3031,-0.07414091386028099
b3033,-0.11098472867807099
b3042,-0.0026127029329519698
b3046,-0.556231638529442
b3047,-0.517783048933574
b3048,0.189055120798267
b3050,-0.0612618318768627
b3051,0.11550169275146101
b3095,0.0490148043803809
b3096,-0.135824195389379
b3097,-0.262114903883355
b3098,-0.0452725417783609
b3099,0.17758803448582103
b3101,0.5375121056979411
b3102,0.0009281663221101461
b3070,2.7238393028514505
b3071,-0.515312762199618
b3100,0.0586366794431762
b3142,-0.0693674701470418
b3143,-0.18369078135620698
b3144,-0.0354930810777079
b3145,-0.508616231660909
b3146,0.14655569554531303
b3147,-0.020515741531676002
b3148,-0.35353702855559604
b3149,0.0341623386241747
b3150,0.117438931807259
b3151,-0.0250974130758396
b3152,-0.160225578283065
b3190,0.0526451037136673
b3191,0.306839386287652
b3192,0.28445739798369896
b3193,0.0718070931734253
b3194,0.18604988969589498
b3195,0.0436263312374351
b3196,0.0878741738470472
b3199,0.0230990172098714
b3207,0.253647941289793
b3279,0.100110916114229
b3280,0.17481250199651302
b3282,0.202252264633394
b3283,-0.263722637627078
b3392,-1.01073508285503
b3393,-0.7669281524059292
b3394,-0.549339887961492
b3395,-0.37956388370764294
b3398,0.398543585461367
b3399,0.549205002190798
b3443,-0.735506345254357
b3446,-0.28335788273913
b4553,1.10969533739137
b3830,1.3807866136901101
b4205,0.607250761042012
b4206,-0.0942936487350413
b4209,0.0255804470988252
b4210,1.3287548944516498
b4211,-0.343890368615694
b4212,-0.0919154384218971
b4215,-0.604366939479321
b4216,0.41327247941821904
b4217,1.81122538210391
b4218,-0.0856098086904754
b4220,0.0042576635001940295
b4221,0.0168739240867969
b4222,-0.0797104963825952
b4227,0.349890111130827
b4485,-0.33031296066822496
b4230,0.00474935287312085
b4568,3.27476509162798
b4387,0.0514253577387429
b4395,0.0552924371113689
b3427,0.45564184870829405
b2910,-0.0766697578560264
b2412,0.254097503411589
b0752,-0.8045181221452821
b3469,-0.121933156997718
b3292,0.117842673043986
b1857,-0.10117462603654198
b1859,-0.0414146893634269
b1858,-0.333526070415195
b4002,-0.559490370238965
b4004,-0.32680845060787395
b4003,-0.530015864754337
b3040,-0.47024684260608896
b4046,-0.376936351451329
b1852,0.14291972324085098
