genes,logFC,logCPM,LR,PValue,FDR,bnumber
ydiP,-0.698237338635789,3.84978996949709,7.03979197429532,0.00797182901986121,0.0385990241443728,b1696
ydiQ,-0.270355729150922,2.32364530663676,0.489744584256581,0.484041261674904,0.737621312442011,b1697
ydiR,-0.206567092089825,3.11635485203248,0.582551330709812,0.445314014804621,0.704858965468619,b1698
ydiS,-0.881483726353587,3.19962719935183,10.8450002203336,0.000990628678497862,0.00589328548544389,b1699
ydiT,-0.254962035627254,0.535830889288937,0.14650947634597,0.701893597103332,0.87412873295539,b1700
ydiU,0.973381872977315,5.57437127454372,25.241127172942,5.05917769912751e-07,4.95478196882805e-06,b1706
ydiV,-1.38887371655662,5.93411741015714,39.3486591293119,3.54496216215702e-10,4.7696858499552e-09,b1707
ydiY,-0.228164176893916,3.66304978781072,1.05501685573106,0.304354482590539,0.569799083895803,b1722
ydiZ,0.18396686476514,6.61506014287026,0.505105359721634,0.477265419882233,0.732211153595824,b1724
ydjA,0.675763658184974,6.14511894508743,13.3129825174494,0.000263574771963736,0.00171184878212237,b1765
ydjE,-0.00057627805530639,3.06375329370243,2.49932475560044e-06,0.998738604649046,1,b1769
ydjF,0.0376251242327397,4.73942264389095,0.0420600794905732,0.837505292255316,0.939772761042013,b1770
ydjG,-0.50334854426193,3.18630760604422,3.30864737845132,0.068916195110542,0.214909058976484,b1771
ydjH,0.0104073785971675,2.23963935200811,0.000674793980270039,0.979275845548968,1,b1772
ydjI,-0.446241783761974,2.25573702114589,1.23428307484127,0.266575696158802,0.529108654278432,b1773
ydjJ,-0.873536813535253,2.26855620516997,2.54804141115079,0.110431076599663,0.296243366356488,b1774
ydjK,-0.0175788109470436,2.4874245296024,0.00181605349364045,0.966008295273886,0.997552425898741,b1775
ydjL,-0.656287624797705,2.99864182672117,3.88941699985263,0.0485912883668198,0.166957656687585,b1776
ydjM,0.218423105842046,2.60504757636075,0.40358945721964,0.525241309722378,0.768988887013882,b1728
ydjN,0.785038396973075,10.1025584739109,14.6594356187438,0.000128788304652026,0.000888557009252559,b1729
ydjO,0.572790182204657,5.0843034123421,4.83606177084565,0.0278704737469956,0.107764168409377,b1730
ydjQ,-0.31694476626216,5.63818185186006,2.7055460489689,0.0999998372963418,0.27699292012438,b1741
ydjR,0.141753885995876,5.45092373374173,0.278512092354052,0.597678106441564,0.815632825753492,b1742
ydjX,-2.25554287569897,4.67318585058468,89.3396044832393,3.32534973971782e-21,7.18109276292064e-20,b1750
ydjY,-3.74345630039529,5.35201394426567,220.729248213968,6.27071597837702e-50,3.86903175865862e-48,b1751
ydjZ,-2.20801323204468,4.40033788528407,59.1533614346223,1.45849991150817e-14,2.44157407666813e-13,b1752
yeaA,3.99093526112852,7.15530282949268,262.53970032793,4.79658628335626e-59,4.8177805018176e-57,b1778
yeaB,0.0389784594805723,5.74596374185252,0.0415451773955127,0.838489207573603,0.940347667404388,b1813
yeaC,3.62906910046962,6.3652195302199,274.92584765687,9.5802628505066e-62,1.11830149327941e-59,b1777
yeaD,-1.67524976531934,5.85826546114799,36.2876570820742,1.70238614313017e-09,2.17532714561515e-08,b1780
yeaE,-0.205843550903334,4.94406481959577,1.19191530079074,0.274943557619088,0.53753123908657,b1781
yeaG,1.08141219491845,8.31976805542362,18.6742709493977,1.55060775987833e-05,0.000121544009345091,b1783
yeaH,0.764456460818711,6.30136541235643,10.9452944609785,0.000938416317808452,0.00562138706881373,b1784
yeaI,-0.974369368034918,3.40244768156913,6.57090573045065,0.0103659184653303,0.0482960106275743,b1785
yeaJ,0.878153271225469,5.11579991810306,18.9973696475174,1.30898776321663e-05,0.000103924965980379,b1786
yeaK,-0.0335868513696489,6.40787542728307,0.0411109154437597,0.839323977273423,0.940347667404388,b1787
yeaL,-0.38974680779718,3.67926945256974,2.86883237989054,0.0903103679941937,0.259342074047156,b1789
yeaM,-0.0873311990104073,4.78712829162069,0.220773456305597,0.638451214413111,0.841975815282511,b1790
yeaN,-0.274610393362535,3.72725627158755,1.76065950117952,0.184542276611127,0.414907908736834,b1791
yeaO,-0.288916652933589,5.10589964364952,1.52728369497802,0.216520571894425,0.462488798225529,b1792
yeaP,0.0611234168265592,6.81811142778687,0.0944970921175035,0.758536041270346,0.898304678433404,b1794
yeaQ,0.550193683626494,7.50313592297984,3.82259074222768,0.0505659952110319,0.170487535766157,b1795
yeaR,-1.30164994965426,2.12596736050427,8.71094011961406,0.00316306046113785,0.017055253597571,b1797
yeaS,-0.00649973330119645,4.83934770596909,0.000900595707165053,0.976059136287604,1,b1798
yeaT,-0.174450896619035,5.44686341731284,0.836610867406763,0.360367866833596,0.622955336276378,b1799
yeaU,-0.0361246866356828,3.99234388030915,0.0280334086851419,0.867030303111706,0.953273141809157,b1800
yeaV,0.206204689717318,2.50389578833942,0.119759137841928,0.729295870887499,0.885180225766582,b1801
yeaW,-0.18580665342881,2.56736595385523,0.171649351136313,0.678650117927123,0.860526115531357,b1802
yeaX,-0.37473267195702,3.18694240165558,2.35653258280796,0.124759220485857,0.318816863784793,b1803
yeaY,0.126479179932743,6.0056748919677,0.49323018320042,0.482489921191228,0.7366115127695,b1806
yeaZ,0.32952217174116,6.0237508640849,2.53953036278702,0.111027806085362,0.296738301041262,b1807
yebA,0.154014962482307,6.7371975997679,0.652567394935808,0.419196261749385,0.682181105687865,b1856
yebB,-0.479005876536728,2.58440675989547,1.90127134259487,0.16793608436983,0.389954810964138,b1862
yebC,-0.243038474130867,8.50364996434986,1.42921922345223,0.231891903886482,0.483679901673499,b1864
yebE,0.475694929618018,5.66521608155302,6.90933456804845,0.00857468967461895,0.0412451640628641,b1846
yebF,1.18594926731167,6.87796743370174,48.5476836101236,3.22354847707614e-12,4.85104734233166e-11,b1847
yebG,-0.125360579544391,6.49279534976547,0.303457579934845,0.581722904204101,0.804288548347059,b1848
yebK,-1.34461282415891,6.27753104370702,40.8824216730994,1.61668779220305e-10,2.2451686734807e-09,b1853
yebN,-1.32063651120225,2.90476767908642,18.1800120594673,2.00977069508322e-05,0.000155003564858293,b1821
yebO,0.44221316948632,5.65707416768807,4.48769667414528,0.0341396458006967,0.126462197039825,b1825
yebQ,-0.446327958043555,2.97723889612567,1.43200941385912,0.231436780861608,0.483120085326867,b1828
yebR,0.508536823452705,7.64532770000727,6.53703777920314,0.0105651127898186,0.0489075264086029,b1832
yebS,0.505330880172839,5.11574628420417,4.24021220356498,0.0394772324821831,0.141966833547501,b1833
yebT,0.366508613380214,6.87607936854734,4.86365116735784,0.0274282315537769,0.106244423390818,b1834
yebU,0.0370103200604785,5.5359019245118,0.0390524263625753,0.843344836621429,0.942407852359108,b1835
yebV,0.306350185818811,8.02736818727212,1.77189825507583,0.183147329402759,0.412375436983394,b1836
yebW,0.387242962302425,4.72884459480843,4.52046825879608,0.0334916637218219,0.124806294749395,b1837
yebY,0.877413553303227,6.05989313757547,15.8024479258996,7.03114811526275e-05,0.000501114335145541,b1839
yebZ,1.53697877676721,6.26375801108441,69.3794611598283,8.12301617012527e-17,1.48030830543338e-15,b1840
yecA,-0.462592044963026,6.53533278815689,7.01671784822162,0.00807521190601545,0.0390121255280545,b1908
yecC,0.789243057990072,7.19786263898439,19.1691514653907,1.19631156931605e-05,9.56827716273337e-05,b1917
yecD,-0.0413405367363858,5.56743455804356,0.0542196030612029,0.815877084133373,0.931229684559207,b1867
yecE,-0.0912749716849123,4.82464870414933,0.20488920301122,0.650803031760033,0.848677021187072,b1868
yecF,-0.189440820526003,4.27949168864104,0.450263591227628,0.502209805672228,0.750763386439465,b1915
yecG,-0.391724763885116,4.5989068898685,3.78067566452743,0.0518477202047485,0.173320668393428,b1895
yecH,-2.37167785564465,5.06188205236486,91.5333483508505,1.09727321869578e-21,2.38146886007391e-20,b1906
yecI,-1.16271602471748,5.07022206826909,23.7065444176889,1.12200348485548e-06,1.03324798530721e-05,b1902
yecJ,0.942896547321644,4.60369095594263,11.537646811718,0.000682009106121112,0.00414500459400713,b4537
yecM,-0.0329050867633715,5.36820848727108,0.030152315130376,0.862145077386521,0.95067084570372,b1875
yecN,-0.199383869946851,5.45677199275648,0.936787871921474,0.333105290159264,0.597211186466525,b1869
yecO,-0.41750189037026,6.47068748098019,4.87682048193653,0.0272197146938922,0.105666202909808,b1870
yecP,-0.398566441331607,6.12438620839816,5.36666829915707,0.0205251461011855,0.084507250725472,b1871
yecR,-0.739329502759528,3.11903437186862,2.8945460324723,0.0888798097150188,0.257020252905598,b1904
yecS,0.90060438698851,6.72326001695463,30.5513543630174,3.25144811516426e-08,3.5732835647314e-07,b1918
yecT,0.164485986415439,2.44399916711326,0.240136552941524,0.624107506441877,0.833038036968598,b1877
yedA,-0.231423050697106,2.97866798732775,0.455156606155053,0.499896282047787,0.750125364711876,b1959
yedD,-0.0215298491211577,6.13894691179363,0.00837353919344785,0.927089709019919,0.979237088103945,b1928
yedE,-1.95062986800192,6.67048713199684,35.8763063866179,2.10250010933694e-09,2.64743381114468e-08,b1929
yedF,-1.91495234390047,4.14983804687223,63.127222142069,1.93777437001623e-15,3.40213313174802e-14,b1930
yedI,-0.00256648571339173,5.21417085347014,0.000112993995834643,0.991518755834161,1,b1958
yedJ,0.274320033108881,7.04534022259568,2.70477206383117,0.100048380503365,0.27699292012438,b1962
yedK,0.278275900540129,3.42419811154421,1.08665320520138,0.297213941802373,0.564745716957523,b1931
yedL,-0.00305239220426236,2.93319577214946,9.52097796722562e-05,0.992214725138258,1,b1932
yedM,0.349265565088596,1.18171102842057,0.435775208964462,0.509168662523336,0.755666825045713,b1935
yedO,0.893176459956008,8.2568449642959,20.3799263509516,6.34923258964402e-06,5.37692854013187e-05,b1919
yedP,0.429564156463301,6.28920319880268,4.74436097143402,0.0293944688226778,0.112349301632872,b1955
yedQ,0.140442166376061,5.91143666046541,0.709380185975928,0.39964965193842,0.661843116074401,b1956
yedR,0.350041588900354,5.73740919518187,2.78867252499071,0.0949328395406616,0.268510107384491,b1963
yedV,0.125066923853328,4.56305715674417,0.351304270014293,0.553375741455177,0.784397070835375,b1968
yedW,0.428872316876109,4.57433385472304,3.16720103003986,0.0751310998799532,0.228675983355545,b1969
yedX,0.770702807058587,1.86258867922481,3.25259100042381,0.0713106498236072,0.220308080535164,b1970
yedY,0.344814436227428,4.67130293060942,2.27841136399286,0.131186187135646,0.328434180384161,b1971
yedZ,0.266898804237057,3.36951065494935,1.30444916514644,0.253402128914676,0.510230207357801,b1972
yeeA,-0.066000795231706,5.05833077937534,0.0966916798899526,0.755836460036316,0.895598812317379,b2008
yeeD,0.659121203935382,6.88737364310911,7.67994965845731,0.00558377257190366,0.0285062810142457,b2012
yeeE,0.668667389351231,7.50532194780019,10.4630805816796,0.00121784018895261,0.00711752608401399,b2013
yeeF,1.89714899297161,5.99915580768154,23.7421587434072,1.10143196497862e-06,1.01647108050057e-05,b2014
yeeI,-0.370407739212351,5.98038716849753,2.96437914251205,0.0851171270766416,0.249912217433049,b1976
yeeJ,-0.168171897567747,6.28225496705977,1.01629043133986,0.31340054820176,0.577432758783436,b1978
yeeN,-0.702797898610633,7.50436685786633,14.725961419874,0.000124322564240293,0.000860495440631132,b1983
yeeO,0.329678210153381,5.15090118200842,1.69600810634388,0.192810858284116,0.428789158708733,b1985
yeeR,-0.324608092470758,5.38464450194456,3.30218925342519,0.0691876146984841,0.215455244984059,b2001
yeeS,-0.860232372052465,3.17886384525387,6.90913795260158,0.00857563262988007,0.0412451640628641,b2002
yeeT,-0.844725382541404,2.13334883600147,3.87074075384313,0.0491348310545777,0.167590679130838,b2003
yeeU,-0.901498171388282,2.38444131153116,5.40492950105311,0.0200799595840277,0.0831498997539939,b2004
yeeV,0.502720333713649,1.41747540736118,1.053294264817,0.304749606190259,0.570283166869899,b2005
yeeW,0.0784421074961154,1.84498304771774,0.0303262078474118,0.861752124978356,0.95067084570372,b2006
yeeX,-1.19999664238534,8.98223176611636,22.8396308239129,1.76096813758495e-06,1.59113418121954e-05,b2007
yeeY,-0.0376997424160226,4.92844315318629,0.0360914359557012,0.849326791845703,0.94561626801695,b2015
yeeZ,-0.35675323075022,7.69915557704753,4.18526790568269,0.0407767673379128,0.145429280043308,b2016
yefM,-0.600164551171329,5.76292856992051,8.58092140014276,0.00339703429741571,0.0181581573397753,b2017
yegD,0.194241979586827,4.18917877602761,0.798214184891416,0.371627835770375,0.633053785482264,b2069
yegE,0.908307011679226,6.26879348709846,24.0823184544046,9.23039699397575e-07,8.62902264436824e-06,b2067
yegH,-0.258156529342081,6.91615003929311,2.50911147752171,0.113189734091959,0.300102186337122,b2063
yegI,-0.081486381011199,3.98046093838193,0.110717695807072,0.739328524202411,0.889232806748894,b2070
yegJ,0.0574952864892973,1.90785571141225,0.0196192722860766,0.888605621510682,0.964790586968533,b2071
yegK,-0.356490146293743,1.73713614744501,0.40626264753133,0.523872559215783,0.768164069557288,b2072
yegL,0.779898184120418,2.05650477218196,2.5463509202981,0.110549319508294,0.296376481040548,b2073
yegP,0.289139521722613,7.13248465979974,2.22696495593209,0.135620019305997,0.334901579978618,b2080
yegQ,1.50794277573498,8.37190322002922,23.8564534972138,1.03793325116785e-06,9.64050260600845e-06,b2081
yegR,-0.056076028719258,1.24804606692801,0.0110713778655289,0.91620075294909,0.976331998002599,b2085
yegS,0.765810381901107,5.38328697455325,12.917707147458,0.000325488316484282,0.00207649045627122,b2086
yegT,-0.218199739838316,2.78032843044922,0.282187928940934,0.595270743490168,0.81452709029141,b2098
yegU,-0.439696446755267,3.64579649313238,4.23856243420829,0.0395156129718103,0.141986632633318,b2099
yegV,-0.323798356937861,3.75908334867675,2.11697862098005,0.145673673847981,0.352868534688408,b2100
yegW,0.0156501675783963,4.6074342487512,0.00684581977617649,0.934058700506118,0.98339386524471,b2101
yegX,-0.00102177775927364,4.69894937155557,2.24382674374191e-05,0.996220510898547,1,b2102
yehA,-0.284015114230529,2.06006871249657,0.4453234751343,0.504564168743841,0.751711847121301,b2108
yehB,-0.229118624725702,3.03768063740713,0.341857992365843,0.558758711887364,0.788583957363298,b2109
yehC,-0.88810717519163,0.704919235908353,1.2206627108258,0.269230633960477,0.531933718241216,b2110
yehD,-3.21037549314329,2.41989538767526,55.1446304716891,1.11979157702356e-13,1.78464200042981e-12,b2111
yehE,0.481446172640123,4.87692984938301,5.36104139338741,0.0205914738306373,0.0846995956900214,b2112
yehI,-0.107433561368947,4.6112295783619,0.175441826548818,0.675320085975364,0.859590222746974,b2118
yehK,0.0210746678313322,0.471354002382185,0.000430675687487891,0.983442907813238,1,b4541
yehL,-0.105850833248932,2.29505435769485,0.0367299124913334,0.848015985770083,0.945182204526707,b2119
yehM,-0.212599026829624,3.24695533022073,0.332704515834789,0.564070894130351,0.792525111174036,b2120
yehP,0.113370461490162,2.25327052235119,0.0568589091594998,0.811531267244652,0.929216209763958,b2121
yehQ,-0.13641616871021,3.85010670059589,0.227031107554147,0.633734009309297,0.839404983851408,b2122
yehR,-0.264805367692285,1.86236493266898,0.387638197576214,0.533543485146542,0.775100676874509,b2123
yehS,-0.11110478553856,4.59536032447247,0.36646487769046,0.54493754674125,0.781203643674144,b2124
yehT,-1.01125463879268,4.02033050356424,17.4347077408273,2.97346724380565e-05,0.000223346174365158,b2125
yehU,-0.650713977506684,4.32086092012313,7.63970360667211,0.00570972985183444,0.0290121449765564,b2126
yehW,0.912483533827038,4.44306817191068,14.6123224090856,0.000132048278830381,0.000908147318898754,b2128
yehX,0.693855239149025,4.33699575120569,11.9044670309028,0.000559994888973342,0.00345023955132078,b2129
yehY,0.89575067837833,5.21015208167973,17.0276486696271,3.68394596110171e-05,0.000272915310566008,b2130
yehZ,1.03247901985267,6.50790729520751,22.6938768467109,1.89972269106085e-06,1.7129232364701e-05,b2131
yeiA,-1.26447839175834,4.00109248642116,24.5617924547331,7.19645764569618e-07,6.90700012705818e-06,b2147
yeiB,1.73526361167323,5.75734400824726,77.1036271641163,1.62219126936275e-18,3.12778754124005e-17,b2152
yeiC,-0.739285839363223,1.25120945477869,1.10438272603482,0.293306287093552,0.560229270128335,b2166
yeiE,-0.83277451593321,4.47614400260666,15.4014226554448,8.69228276453472e-05,0.000612430167373988,b2157
yeiG,0.072541712058254,7.49362387723037,0.142460887232304,0.705846710872059,0.876124564337374,b2154
yeiH,-0.738466868143859,4.15847186722338,11.3649364103219,0.000748436395492361,0.00454002358445437,b2158
yeiI,0.542653492647076,5.78863354382235,6.0893629213414,0.013599811527305,0.0608049544372983,b2160
yeiJ,-0.213055151829951,2.74247929532174,0.165466725948444,0.684172504744108,0.863477617282325,b2161
yeiL,-0.370580415449898,1.61556619679525,0.302107011946337,0.582564518824305,0.804635803262607,b2163
yeiM,-0.382882808165774,3.35220464208162,2.12668788803878,0.144753241734908,0.351427347416002,b2164
yeiN,0.183581636675897,2.01511662726852,0.113521591942917,0.736169930100304,0.888360793325968,b2165
yeiP,0.0289867822768943,5.67510628465408,0.0119706519888574,0.912876925963071,0.975903196778325,b2171
yeiQ,0.03728786320042,3.10907599065661,0.0126593174850687,0.910416161251987,0.974253567999834,b2172
yeiR,0.368108076669525,5.3490759848262,4.2240373255241,0.0398552218417257,0.142731926313776,b2173
yeiS,-0.860667332483801,2.3740378059604,3.70694144186717,0.054186598677347,0.179334804358208,b2145
yeiT,-2.18003602311247,4.27682734291994,82.8988101265717,8.63631519502222e-20,1.7762021584429e-18,b2146
yeiU,0.586268185116425,3.89517821053868,5.57900920695648,0.0181770033243968,0.0769671346647741,b2174
yeiW,-0.461487881156302,3.10278032859734,2.89619077208704,0.0887891458835707,0.257020252905598,b4502
yejA,-0.276934494970158,5.33638216586276,1.81863162802007,0.177476244178031,0.405101355811297,b2177
yejB,-0.0310010105569423,3.71537305527218,0.0159240165273835,0.899581211954987,0.969384045517362,b2178
yejE,-0.336060227101571,3.83247014753702,2.28497203611218,0.130632496296096,0.327833673156791,b2179
yejF,-0.0388684491163552,5.9787983902382,0.0500479870521739,0.822979793766071,0.935512369349651,b2180
yejG,3.14048670430084,6.06986584063125,200.668552257408,1.49258825202574e-45,7.8615715371941e-44,b2181
yejH,-0.0259752732591708,5.17885791151845,0.0162285280236301,0.898630749236516,0.969085194994385,b2184
yejK,0.193892243946141,6.87543645341678,0.80247958272208,0.370353047566188,0.632729996858179,b2186
yejL,-0.0341180759958951,6.38641958319208,0.0414576240438436,0.838657141952346,0.940347667404388,b2187
yejM,0.264414065832286,7.19406592168265,2.20938017664808,0.137173775178155,0.337580361820201,b2188
yejO,0.0026547835142066,5.48226653429191,0.000174666930047973,0.989455335595733,1,b2190
yfaA,-0.363324523718794,3.59132449046957,1.86167091883037,0.172432076093048,0.397117177682864,b2230
yfaD,-0.2373563854023,4.99277980421772,1.03953592694177,0.307929427581299,0.572073964554106,b2244
yfaE,0.339339903179025,4.6975220286538,3.38328673908675,0.0658605940519246,0.207932679612765,b2236
yfaH,-0.203612387861408,1.10552424392754,0.141037943647609,0.707251328521304,0.877178646075203,b2238
yfaL,-0.515875219771891,6.07501956963466,8.45314898143228,0.00364411937573844,0.0192879308625175,b2233
yfaO,-0.183343752146379,3.41578577447696,0.267631134506317,0.60492527193069,0.821336765001148,b2251
yfaP,-0.737883219689875,2.56565938890958,2.78563422505107,0.0951130324507162,0.268667879107026,b2225
yfaQ,-0.339108065194341,3.46576753354804,2.22084892611771,0.136158173243445,0.335819175554883,b2226
yfaT,0.680090900091117,1.24991594980771,0.913978114069801,0.339061106641344,0.603834698134215,b2229
yfaU,0.0496021096555761,3.6378908210989,0.0457590120803202,0.830614463940832,0.937643457856888,b2245
yfaV,-0.434054462245959,2.58001186590992,1.02547291807903,0.311224325886216,0.575418605951442,b2246
yfaW,-0.319216570421938,1.9225173140993,0.21769794037881,0.64079959827469,0.843527419978174,b2247
yfaX,-0.544569801977643,2.05257316659103,1.80001751168036,0.179710377816675,0.408725182617283,b2248
yfaY,-0.078826233893428,6.7418437718264,0.216613053894775,0.641632808568252,0.844109686325398,b2249
yfaZ,0.180146827527289,3.30497575992246,0.436503796042726,0.508814769191048,0.755666825045713,b2250
yfbB,-0.581801068605026,4.3663824401612,9.07970626112464,0.00258461560442082,0.0141482316799665,b2263
yfbE,0.24535489767928,5.15729010087877,0.863438137862008,0.352778338404575,0.615206378391644,b2253
yfbF,0.275102942375249,4.2847935407166,0.781092996959405,0.376807070802455,0.637677601991509,b2254
yfbG,0.18378065684897,5.74384023018823,0.88261769858228,0.347485713948449,0.611071172045339,b2255
yfbH,-0.0526873942374055,4.11181453611547,0.0747268752893923,0.784574830620326,0.915410649331038,b2256
yfbJ,-0.709924668455977,3.54507572497666,9.6440685758265,0.00189963998921993,0.0107671195714447,b2258
yfbK,-0.386176748047883,3.3731830233323,1.59583945167443,0.20649381905962,0.447265197852807,b2270
yfbL,-0.0867171230607306,2.23609808469234,0.0260322386343841,0.871821610373071,0.956655877845857,b2271
yfbM,-1.76859235271301,2.49400297939541,19.6948590160708,9.08454322234711e-06,7.39976878265742e-05,b2272
yfbN,0.213505898228955,1.47266561712736,0.152879560160391,0.695798596835481,0.872164798261374,b2273
yfbO,-0.265075603284734,2.12186540191355,0.468051893338074,0.49388475646152,0.746865738610329,b2274
yfbP,0.426499906468024,3.31564215764941,2.40739347732573,0.120763293278081,0.311629916226849,b2275
yfbQ,-0.930130873070391,6.66784827200521,23.1642980014046,1.48733179171141e-06,1.35522911569654e-05,b2290
yfbR,-0.0376509030922706,5.08579755428802,0.0334830404359878,0.854810795396611,0.94744209162091,b2291
yfbS,-1.0838165439179,5.62530208915026,36.09490605084,1.87937486435525e-09,2.38035778274204e-08,b2292
yfbT,-0.890248327990968,7.8106994058231,22.0567053642409,2.64713341908677e-06,2.36707437619788e-05,b2293
yfbU,-1.07845934054994,7.809698412968,31.4554465782187,2.04069376477042e-08,2.32552938523574e-07,b2294
yfbV,0.140546073575848,6.12089114435035,0.527852338302402,0.467511183106068,0.722426046452633,b2295
yfbW,-0.127806591231297,2.526234979798,0.122574572541044,0.726258760942327,0.883483933081541,b4544
yfcA,-0.103059867644296,6.01527380338206,0.244136702490116,0.62123420544994,0.831170127449774,b2327
yfcC,-3.35800782832202,5.9761658363016,239.755644233199,4.44617036468718e-54,3.49145632819708e-52,b2298
yfcD,0.0488455672987313,7.23597381014322,0.0748916189038749,0.784343359687588,0.915410649331038,b2299
yfcE,0.118519169563539,6.90568983813987,0.511337316613547,0.474560514331317,0.729924095939088,b2300
yfcF,0.542965579256836,4.79888622413786,8.11468674708469,0.00439080594311789,0.0229309442180485,b2301
yfcG,0.814339338545273,4.50966131335718,14.0568715954441,0.000177364582459899,0.00117851943329893,b2302
yfcH,0.718433453559422,7.11160349528074,17.0904606889328,3.56408746930534e-05,0.000265401616895341,b2304
yfcI,0.176399666858115,4.71437702962256,0.567601373605556,0.451213643980961,0.709509952791321,b2305
yfcJ,0.12353015799818,4.17401673325337,0.365500441340142,0.545467187475599,0.781203643674144,b2322
yfcL,0.780385939668705,5.28421644108432,14.2676752231981,0.000158564685442306,0.00106507134747328,b2325
yfcM,-0.221172512844525,6.21443838028887,1.40195438920888,0.236396616133525,0.489016093655626,b2326
yfcN,-0.191223244548789,6.33714798713743,1.20021589447742,0.273278532215258,0.535845570247159,b2331
yfcO,-0.217179661075545,5.81974117309018,1.21147579885329,0.271040040549207,0.534262509253809,b2332
yfcP,0.318072668047129,1.93126979596358,0.474275279537952,0.491026887097863,0.744506361111682,b2333
yfcQ,0.390267967574298,1.36238126408631,0.559128420147111,0.454611628610537,0.712538731924193,b2334
yfcR,0.250071945530008,1.73400528910352,0.308768588940267,0.578436813158454,0.801240729965158,b2335
yfcS,-0.874529639624551,1.56924796490889,2.92108246888654,0.0874291952568518,0.254280602231881,b2336
yfcT,-0.454435814971152,2.24494150772372,1.39859029875302,0.236959743199422,0.489466327185082,b4661
yfcU,-0.373550993153802,4.32894904433072,3.8058825498917,0.0510728539469294,0.171526948831095,b4661
yfcV,-0.459213829794275,1.33227392077905,0.827132511834245,0.36310300578046,0.625082252356609,b2339
yfcX,1.8146918942486,5.27662946377728,59.9087625413342,9.93581087368675e-15,1.68285361425306e-13,b2341
yfcY,1.94603462115447,4.19081944099492,57.3084633711856,3.72548642922307e-14,6.11801364555682e-13,b2342
yfcZ,-1.47400647831264,6.47576338942303,36.4955697101665,1.53013640725404e-09,1.9668628401578e-08,b2343
yfdC,0.409137600581913,4.34274986695437,3.04796985740366,0.0808381333627543,0.241619306570059,b2347
yfdE,0.481102116620857,2.87900733260965,1.45593296196152,0.227578339239922,0.477141187950108,b2371
yfdF,-0.703807243501221,2.21618416991691,3.68446968199889,0.0549214343412479,0.181349904372974,b2345
yfdG,0.100303295691951,4.67568172314989,0.185432003351145,0.666746031513826,0.855772989630971,b2350
yfdH,0.178359484951423,6.34387256621531,0.558695210074667,0.454786440440763,0.712538731924193,b2351
yfdI,0.521621943297004,4.10183017661405,1.39301044990036,0.237897363938444,0.490677514255081,b2352
yfdK,-0.351451593922492,2.64007418651479,1.13075131393002,0.287615139013043,0.55356942308259,b2354
yfdL,-0.661245995794552,1.43459176209874,0.842067024671485,0.358806269169835,0.621115942502812,b2355
yfdM,-0.725917728181316,0.349448153088353,0.744758100426649,0.38814093900654,0.649759967274902,b2356
yfdN,-0.131276716464893,0.693342882058284,0.0234069465137541,0.878403567499331,0.959975963570246,b2357
yfdO,-1.02910283883933,0.541047964782998,2.38768844498824,0.122294341726742,0.314155490959995,b2358
yfdP,-0.373329361115775,1.5979385539971,0.579864351660671,0.446365495659544,0.705656140466169,b2359
yfdQ,-0.597271378463784,3.21798322992533,5.42739294810892,0.0198232514871656,0.0824822959278116,b2360
yfdR,0.305275335107415,0.831531921893635,0.254650086181426,0.613819675006642,0.826728589592383,b2361
yfdS,0.446825417111902,0.768696164917905,0.441313548164774,0.506489142067191,0.753799656991109,b2362
yfdT,-0.970950388257371,1.17129313964522,3.52613065455602,0.0604086099145257,0.195434296794634,b2363
yfdV,0.284841269381994,2.17395328784623,0.382408204215385,0.536317215877579,0.775738129730497,b2372
yfdX,0.102638492062208,1.96031368338512,0.0436538649351315,0.834498923662598,0.938334118954948,b2375
yfdY,-0.114867988004221,3.97466308356245,0.257075706124096,0.612136339449391,0.825307501249773,b2377
yfdZ,0.230563406843526,6.0924746501701,1.96488166386525,0.160992194147345,0.377894177457817,b2379
yfeA,0.00611173672202801,6.26975034655141,0.00114333637103226,0.973026064173583,0.999643094949026,b2395
yfeC,-0.840235183986841,4.0710908625643,16.2481607376925,5.55635078397074e-05,0.000401302325016215,b2398
yfeD,-0.559504452371114,4.21132494102352,5.82299093593359,0.0158180247540578,0.0687304315017865,b2399
yfeG,0.0988879982874098,4.64810951375038,0.21438291875084,0.643353593248443,0.844856098670361,b2437
yfeH,0.313894813788113,4.8910587993237,2.20589908400308,0.137483716042703,0.337967549096708,b2410
yfeK,-0.264685705338688,3.31500678952631,0.90956469555388,0.340229944174938,0.604713221766073,b2419
yfeN,0.189634341565538,3.06507033542969,0.480143098085897,0.488357506223554,0.742159067339736,b2408
yfeO,0.0449440572601865,4.88058638404142,0.0369028974190053,0.847662881176539,0.945032520341113,b2389
yfeR,-0.19672792910087,4.2843663063549,0.940526461376813,0.332142486035589,0.596495240725318,b2409
yfeS,0.430542357723207,5.9157261755551,6.10199273687385,0.0135029530884636,0.0604344605068125,b2420
yfeT,-0.268168095855205,3.2535666844968,1.03884274599905,0.308090771371347,0.572073964554106,b2427
yfeU,-0.123448418852029,3.36694670213303,0.144646621975585,0.703704651959793,0.875085714008917,b2428
yfeW,-0.60152316725595,4.03097880454667,8.41594391988699,0.00371944638875886,0.0196145164261899,b2430
yfeX,-1.22770844425451,8.02755901994646,43.799066351558,3.63878575801908e-11,5.20394559234583e-10,b2431
